name,0_6,7_10,11_18,19_23
신당제5동,54.10599078,51.07258065,41.89112903,50.57419355
신대방1동,57.21658986,51.04032258,43.36693548,53.81935484
신대방2동,57.21658986,51.04032258,43.36693548,53.81935484
신도림동,55.38248848,49.58870968,43.78629032,53.43870968
신림동,57.21658986,51.04032258,43.36693548,53.81935484
신사동2,57.21658986,51.04032258,43.36693548,53.81935484
신사동,55.77419355,51.25806452,42.69758065,52.33548387
신사1동,61.31797235,54.12096774,45.49596774,58.36129032
신사2동,61.31797235,54.12096774,45.49596774,58.36129032
신수동,55.14746544,51.77419355,43.62096774,51.4516129
신원동,57.21658986,51.04032258,43.36693548,53.81935484
신월1동,66.56221198,58.17741935,45.875,60.36129032
신월2동,57.44700461,51.35483871,44.06854839,54.31612903
신월3동,66.56221198,58.17741935,45.875,60.36129032
신월4동,66.56221198,58.17741935,45.875,60.36129032
신월5동,66.56221198,58.17741935,45.875,60.36129032
신월6동,57.44700461,51.35483871,44.06854839,54.31612903
신월7동,66.56221198,58.17741935,45.875,60.36129032
신정1동,57.44700461,51.35483871,44.06854839,54.31612903
신정2동,57.44700461,51.35483871,44.06854839,54.31612903
신정3동,57.44700461,51.35483871,44.06854839,54.31612903
신정4동,57.44700461,51.35483871,44.06854839,54.31612903
신정6동,57.44700461,51.35483871,44.06854839,54.31612903
신정7동,55.38248848,49.58870968,43.78629032,53.43870968
신촌동,55.14746544,51.77419355,43.62096774,51.4516129
쌍문1동,65.70967742,57.79032258,47.06451613,61.25806452
쌍문2동,67.49769585,60.31451613,43.9233871,61.61290323
