경도,위도,다발지역폴리곤
126.9467245,35.93028795,"{""type"":""Polygon"",""coordinates"":[[[126.94852112,35.93028795],[126.9484866,35.93000414],[126.94838436,35.92973123],[126.94821833,35.92947971],[126.9479949,35.92925925],[126.94772264,35.92907833],[126.94741203,35.92894389],[126.94707499,35.9288611],[126.94672449,35.92883315],[126.94637398,35.9288611],[126.94603695,35.92894389],[126.94572633,35.92907833],[126.94545408,35.92925925],[126.94523064,35.92947971],[126.94506462,35.92973123],[126.94496238,35.93000414],[126.94492786,35.93028795],[126.94496238,35.93057177],[126.94506462,35.93084467],[126.94523064,35.93109618],[126.94545408,35.93131664],[126.94572633,35.93149755],[126.94603695,35.93163199],[126.94637398,35.93171477],[126.94672449,35.93174273],[126.94707499,35.93171477],[126.94741203,35.93163199],[126.94772264,35.93149755],[126.9479949,35.93131664],[126.94821833,35.93109618],[126.94838436,35.93084467],[126.9484866,35.93057177],[126.94852112,35.93028795]]]}"
126.8565582,35.56911815,"{""type"":""Polygon"",""coordinates"":[[[126.85835481,35.56911815],[126.85832029,35.56883304],[126.85821805,35.56855889],[126.85805203,35.56830623],[126.85782859,35.56808477],[126.85755634,35.56790303],[126.85724572,35.56776798],[126.85690869,35.56768481],[126.85655818,35.56765673],[126.85620768,35.56768481],[126.85587064,35.56776798],[126.85556003,35.56790303],[126.85528777,35.56808477],[126.85506434,35.56830623],[126.85489831,35.56855889],[126.85479607,35.56883304],[126.85476155,35.56911815],[126.85479607,35.56940326],[126.85489831,35.5696774],[126.85506434,35.56993006],[126.85528777,35.57015151],[126.85556003,35.57033326],[126.85587064,35.5704683],[126.85620768,35.57055146],[126.85655818,35.57057954],[126.85690869,35.57055146],[126.85724572,35.5704683],[126.85755634,35.57033326],[126.85782859,35.57015151],[126.85805203,35.56993006],[126.85821805,35.5696774],[126.85832029,35.56940326],[126.85835481,35.56911815]]]}"
126.9142282,35.78415737,"{""type"":""Polygon"",""coordinates"":[[[126.91602485,35.78415737],[126.91599033,35.78387303],[126.91588809,35.78359962],[126.91572206,35.78334764],[126.91549863,35.78312678],[126.91522637,35.78294552],[126.91491576,35.78281083],[126.91457872,35.78272789],[126.91422822,35.78269989],[126.91387771,35.78272789],[126.91354068,35.78281083],[126.91323006,35.78294552],[126.91295781,35.78312678],[126.91273437,35.78334764],[126.91256835,35.78359962],[126.91246611,35.78387303],[126.91243159,35.78415737],[126.91246611,35.78444171],[126.91256835,35.78471512],[126.91273437,35.7849671],[126.91295781,35.78518795],[126.91323006,35.78536921],[126.91354068,35.78550389],[126.91387771,35.78558683],[126.91422822,35.78561483],[126.91457872,35.78558683],[126.91491576,35.78550389],[126.91522637,35.78536921],[126.91549863,35.78518795],[126.91572206,35.7849671],[126.91588809,35.78471512],[126.91599033,35.78444171],[126.91602485,35.78415737]]]}"
126.9031592,35.88667839,"{""type"":""Polygon"",""coordinates"":[[[126.90495586,35.88667839],[126.90492134,35.88639442],[126.9048191,35.88612136],[126.90465307,35.88586971],[126.90442964,35.88564913],[126.90415738,35.8854681],[126.90384677,35.88533359],[126.90350974,35.88525076],[126.90315923,35.88522279],[126.90280873,35.88525076],[126.90247169,35.88533359],[126.90216108,35.8854681],[126.90188882,35.88564913],[126.90166539,35.88586971],[126.90149936,35.88612136],[126.90139712,35.88639442],[126.9013626,35.88667839],[126.90139712,35.88696236],[126.90149936,35.88723542],[126.90166539,35.88748707],[126.90188882,35.88770764],[126.90216108,35.88788866],[126.90247169,35.88802317],[126.90280873,35.888106],[126.90315923,35.88813397],[126.90350974,35.888106],[126.90384677,35.88802317],[126.90415738,35.88788866],[126.90442964,35.88770764],[126.90465307,35.88748707],[126.9048191,35.88723542],[126.90492134,35.88696236],[126.90495586,35.88667839]]]}"
126.4289857,34.80383604,"{""type"":""Polygon"",""coordinates"":[[[126.43078229,34.80383604],[126.43074777,34.80354824],[126.43064553,34.80327149],[126.4304795,34.80301644],[126.43025607,34.80279289],[126.42998381,34.80260942],[126.4296732,34.80247309],[126.42933616,34.80238914],[126.42898566,34.80236079],[126.42863515,34.80238914],[126.42829812,34.80247309],[126.4279875,34.80260942],[126.42771525,34.80279289],[126.42749181,34.80301644],[126.42732579,34.80327149],[126.42722355,34.80354824],[126.42718903,34.80383604],[126.42722355,34.80412384],[126.42732579,34.80440059],[126.42749181,34.80465563],[126.42771525,34.80487918],[126.4279875,34.80506264],[126.42829812,34.80519897],[126.42863515,34.80528291],[126.42898566,34.80531126],[126.42933616,34.80528291],[126.4296732,34.80519897],[126.42998381,34.80506264],[126.43025607,34.80487918],[126.4304795,34.80465563],[126.43064553,34.80440059],[126.43074777,34.80412384],[126.43078229,34.80383604]]]}"
126.4246593,34.80596896,"{""type"":""Polygon"",""coordinates"":[[[126.42645591,34.80596896],[126.42642139,34.80568116],[126.42631915,34.80540442],[126.42615312,34.80514938],[126.42592969,34.80492583],[126.42565744,34.80474237],[126.42534682,34.80460605],[126.42500979,34.8045221],[126.42465928,34.80449375],[126.42430878,34.8045221],[126.42397174,34.80460605],[126.42366113,34.80474237],[126.42338887,34.80492583],[126.42316544,34.80514938],[126.42299941,34.80540442],[126.42289717,34.80568116],[126.42286265,34.80596896],[126.42289717,34.80625676],[126.42299941,34.80653349],[126.42316544,34.80678853],[126.42338887,34.80701207],[126.42366113,34.80719553],[126.42397174,34.80733185],[126.42430878,34.8074158],[126.42465928,34.80744414],[126.42500979,34.8074158],[126.42534682,34.80733185],[126.42565744,34.80719553],[126.42592969,34.80701207],[126.42615312,34.80678853],[126.42631915,34.80653349],[126.42642139,34.80625676],[126.42645591,34.80596896]]]}"
126.422584,34.80924685,"{""type"":""Polygon"",""coordinates"":[[[126.42438064,34.80924685],[126.42434612,34.80895906],[126.42424388,34.80868233],[126.42407786,34.8084273],[126.42385442,34.80820376],[126.42358217,34.80802031],[126.42327155,34.80788399],[126.42293452,34.80780004],[126.42258401,34.8077717],[126.42223351,34.80780004],[126.42189647,34.80788399],[126.42158586,34.80802031],[126.4213136,34.80820376],[126.42109017,34.8084273],[126.42092414,34.80868233],[126.4208219,34.80895906],[126.42078738,34.80924685],[126.4208219,34.80953463],[126.42092414,34.80981135],[126.42109017,34.81006638],[126.4213136,34.81028992],[126.42158586,34.81047337],[126.42189647,34.81060968],[126.42223351,34.81069363],[126.42258401,34.81072197],[126.42293452,34.81069363],[126.42327155,34.81060968],[126.42358217,34.81047337],[126.42385442,34.81028992],[126.42407786,34.81006638],[126.42424388,34.80981135],[126.42434612,34.80953463],[126.42438064,34.80924685]]]}"
126.4265861,34.81105926,"{""type"":""Polygon"",""coordinates"":[[[126.42838277,34.81105926],[126.42834825,34.81077148],[126.42824601,34.81049476],[126.42807998,34.81023973],[126.42785655,34.8100162],[126.4275843,34.80983274],[126.42727368,34.80969643],[126.42693665,34.80961249],[126.42658614,34.80958414],[126.42623564,34.80961249],[126.4258986,34.80969643],[126.42558799,34.80983274],[126.42531573,34.8100162],[126.4250923,34.81023973],[126.42492627,34.81049476],[126.42482403,34.81077148],[126.42478951,34.81105926],[126.42482403,34.81134704],[126.42492627,34.81162375],[126.4250923,34.81187878],[126.42531573,34.81210231],[126.42558799,34.81228575],[126.4258986,34.81242206],[126.42623564,34.81250601],[126.42658614,34.81253435],[126.42693665,34.81250601],[126.42727368,34.81242206],[126.4275843,34.81228575],[126.42785655,34.81210231],[126.42807998,34.81187878],[126.42824601,34.81162375],[126.42834825,34.81134704],[126.42838277,34.81105926]]]}"
126.9951801,34.90424705,"{""type"":""Polygon"",""coordinates"":[[[126.99697672,34.90424705],[126.9969422,34.9039596],[126.99683996,34.90368319],[126.99667393,34.90342845],[126.9964505,34.90320517],[126.99617824,34.90302193],[126.99586763,34.90288577],[126.99553059,34.90280192],[126.99518009,34.90277361],[126.99482958,34.90280192],[126.99449255,34.90288577],[126.99418193,34.90302193],[126.99390968,34.90320517],[126.99368624,34.90342845],[126.99352022,34.90368319],[126.99341798,34.9039596],[126.99338346,34.90424705],[126.99341798,34.90453451],[126.99352022,34.90481091],[126.99368624,34.90506565],[126.99390968,34.90528892],[126.99418193,34.90547216],[126.99449255,34.90560832],[126.99482958,34.90569216],[126.99518009,34.90572047],[126.99553059,34.90569216],[126.99586763,34.90560832],[126.99617824,34.90547216],[126.9964505,34.90528892],[126.99667393,34.90506565],[126.99683996,34.90481091],[126.9969422,34.90453451],[126.99697672,34.90424705]]]}"
126.6987765,34.81385305,"{""type"":""Polygon"",""coordinates"":[[[126.7005731,34.81385305],[126.70053857,34.81356528],[126.70043633,34.81328857],[126.70027031,34.81303355],[126.70004687,34.81281002],[126.69977462,34.81262658],[126.69946401,34.81249027],[126.69912697,34.81240633],[126.69877646,34.81237798],[126.69842596,34.81240633],[126.69808892,34.81249027],[126.69777831,34.81262658],[126.69750606,34.81281002],[126.69728262,34.81303355],[126.69711659,34.81328857],[126.69701436,34.81356528],[126.69697983,34.81385305],[126.69701436,34.81414082],[126.69711659,34.81441753],[126.69728262,34.81467254],[126.69750606,34.81489607],[126.69777831,34.8150795],[126.69808892,34.81521581],[126.69842596,34.81529975],[126.69877646,34.81532809],[126.69912697,34.81529975],[126.69946401,34.81521581],[126.69977462,34.8150795],[126.70004687,34.81489607],[126.70027031,34.81467254],[126.70043633,34.81441753],[126.70053857,34.81414082],[126.7005731,34.81385305]]]}"
126.4150811,34.74641782,"{""type"":""Polygon"",""coordinates"":[[[126.41687778,34.74641782],[126.41684325,34.74612981],[126.41674102,34.74585288],[126.41657499,34.74559765],[126.41635156,34.74537394],[126.4160793,34.74519034],[126.41576869,34.74505392],[126.41543165,34.74496991],[126.41508115,34.74494154],[126.41473064,34.74496991],[126.41439361,34.74505392],[126.41408299,34.74519034],[126.41381074,34.74537394],[126.4135873,34.74559765],[126.41342128,34.74585288],[126.41331904,34.74612981],[126.41328452,34.74641782],[126.41331904,34.74670582],[126.41342128,34.74698276],[126.4135873,34.74723798],[126.41381074,34.74746168],[126.41408299,34.74764527],[126.41439361,34.74778169],[126.41473064,34.7478657],[126.41508115,34.74789406],[126.41543165,34.7478657],[126.41576869,34.74778169],[126.4160793,34.74764527],[126.41635156,34.74746168],[126.41657499,34.74723798],[126.41674102,34.74698276],[126.41684325,34.74670582],[126.41687778,34.74641782]]]}"
129.2519281,35.98490491,"{""type"":""Polygon"",""coordinates"":[[[129.25372473,35.98490491],[129.25369021,35.98462129],[129.25358797,35.98434857],[129.25342194,35.98409722],[129.25319851,35.98387692],[129.25292625,35.98369612],[129.25261564,35.98356177],[129.2522786,35.98347904],[129.2519281,35.98345111],[129.25157759,35.98347904],[129.25124056,35.98356177],[129.25092994,35.98369612],[129.25065769,35.98387692],[129.25043425,35.98409722],[129.25026823,35.98434857],[129.25016599,35.98462129],[129.25013147,35.98490491],[129.25016599,35.98518852],[129.25026823,35.98546124],[129.25043425,35.98571258],[129.25065769,35.98593288],[129.25092994,35.98611367],[129.25124056,35.98624801],[129.25157759,35.98633074],[129.2519281,35.98635868],[129.2522786,35.98633074],[129.25261564,35.98624801],[129.25292625,35.98611367],[129.25319851,35.98593288],[129.25342194,35.98571258],[129.25358797,35.98546124],[129.25369021,35.98518852],[129.25372473,35.98490491]]]}"
128.7006417,36.59972558,"{""type"":""Polygon"",""coordinates"":[[[128.70243832,36.59972558],[128.7024038,36.59944418],[128.70230156,36.5991736],[128.70213554,36.59892423],[128.7019121,36.59870566],[128.70163985,36.59852628],[128.70132923,36.59839299],[128.7009922,36.59831091],[128.70064169,36.59828319],[128.70029119,36.59831091],[128.69995415,36.59839299],[128.69964354,36.59852628],[128.69937128,36.59870566],[128.69914785,36.59892423],[128.69898182,36.5991736],[128.69887958,36.59944418],[128.69884506,36.59972558],[128.69887958,36.60000697],[128.69898182,36.60027755],[128.69914785,36.60052691],[128.69937128,36.60074548],[128.69964354,36.60092486],[128.69995415,36.60105814],[128.70029119,36.60114022],[128.70064169,36.60116794],[128.7009922,36.60114022],[128.70132923,36.60105814],[128.70163985,36.60092486],[128.7019121,36.60074548],[128.70213554,36.60052691],[128.70230156,36.60027755],[128.7024038,36.60000697],[128.70243832,36.59972558]]]}"
128.8933722,36.00082255,"{""type"":""Polygon"",""coordinates"":[[[128.89516878,36.00082255],[128.89513426,36.00053899],[128.89503202,36.00026632],[128.894866,36.00001503],[128.89464256,35.99979477],[128.89437031,35.99961401],[128.89405969,35.99947969],[128.89372266,35.99939697],[128.89337215,35.99936905],[128.89302165,35.99939697],[128.89268461,35.99947969],[128.892374,35.99961401],[128.89210174,35.99979477],[128.89187831,36.00001503],[128.89171228,36.00026632],[128.89161004,36.00053899],[128.89157552,36.00082255],[128.89161004,36.00110611],[128.89171228,36.00137877],[128.89187831,36.00163006],[128.89210174,36.00185031],[128.892374,36.00203107],[128.89268461,36.00216539],[128.89302165,36.0022481],[128.89337215,36.00227602],[128.89372266,36.0022481],[128.89405969,36.00216539],[128.89437031,36.00203107],[128.89464256,36.00185031],[128.894866,36.00163006],[128.89503202,36.00137877],[128.89513426,36.00110611],[128.89516878,36.00082255]]]}"
128.0847884,36.65113816,"{""type"":""Polygon"",""coordinates"":[[[128.086585,36.65113816],[128.08655047,36.65085695],[128.08644823,36.65058655],[128.08628221,36.65033735],[128.08605877,36.65011892],[128.08578652,36.64993966],[128.08547591,36.64980646],[128.08513887,36.64972443],[128.08478836,36.64969674],[128.08443786,36.64972443],[128.08410082,36.64980646],[128.08379021,36.64993966],[128.08351795,36.65011892],[128.08329452,36.65033735],[128.08312849,36.65058655],[128.08302626,36.65085695],[128.08299173,36.65113816],[128.08302626,36.65141936],[128.08312849,36.65168976],[128.08329452,36.65193896],[128.08351795,36.65215738],[128.08379021,36.65233664],[128.08410082,36.65246984],[128.08443786,36.65255186],[128.08478836,36.65257956],[128.08513887,36.65255186],[128.08547591,36.65246984],[128.08578652,36.65233664],[128.08605877,36.65215738],[128.08628221,36.65193896],[128.08644823,36.65168976],[128.08655047,36.65141936],[128.086585,36.65113816]]]}"
128.4455826,36.25876086,"{""type"":""Polygon"",""coordinates"":[[[128.44737921,36.25876086],[128.44734469,36.25847822],[128.44724245,36.25820645],[128.44707643,36.25795598],[128.44685299,36.25773645],[128.44658074,36.25755628],[128.44627012,36.2574224],[128.44593309,36.25733996],[128.44558258,36.25731212],[128.44523208,36.25733996],[128.44489504,36.2574224],[128.44458443,36.25755628],[128.44431217,36.25773645],[128.44408874,36.25795598],[128.44392271,36.25820645],[128.44382047,36.25847822],[128.44378595,36.25876086],[128.44382047,36.25904349],[128.44392271,36.25931525],[128.44408874,36.25956572],[128.44431217,36.25978525],[128.44458443,36.25996541],[128.44489504,36.26009929],[128.44523208,36.26018173],[128.44558258,36.26020956],[128.44593309,36.26018173],[128.44627012,36.26009929],[128.44658074,36.25996541],[128.44685299,36.25978525],[128.44707643,36.25956572],[128.44724245,36.25931525],[128.44734469,36.25904349],[128.44737921,36.25876086]]]}"
128.324049,35.91179582,"{""type"":""Polygon"",""coordinates"":[[[128.32584563,35.91179582],[128.32581111,35.91151194],[128.32570887,35.91123897],[128.32554284,35.91098739],[128.32531941,35.91076689],[128.32504715,35.91058592],[128.32473654,35.91045145],[128.32439951,35.91036864],[128.324049,35.91034068],[128.32369849,35.91036864],[128.32336146,35.91045145],[128.32305085,35.91058592],[128.32277859,35.91076689],[128.32255516,35.91098739],[128.32238913,35.91123897],[128.32228689,35.91151194],[128.32225237,35.91179582],[128.32228689,35.9120797],[128.32238913,35.91235268],[128.32255516,35.91260425],[128.32277859,35.91282475],[128.32305085,35.91300571],[128.32336146,35.91314018],[128.32369849,35.91322298],[128.324049,35.91325094],[128.32439951,35.91322298],[128.32473654,35.91314018],[128.32504715,35.91300571],[128.32531941,35.91282475],[128.32554284,35.91260425],[128.32570887,35.91235268],[128.32581111,35.9120797],[128.32584563,35.91179582]]]}"
128.9932003,36.95560133,"{""type"":""Polygon"",""coordinates"":[[[128.99499694,36.95560133],[128.99496242,36.95532124],[128.99486018,36.95505191],[128.99469416,36.9548037],[128.99447072,36.95458614],[128.99419847,36.95440759],[128.99388785,36.95427491],[128.99355082,36.95419321],[128.99320031,36.95416563],[128.99284981,36.95419321],[128.99251277,36.95427491],[128.99220216,36.95440759],[128.9919299,36.95458614],[128.99170647,36.9548037],[128.99154044,36.95505191],[128.9914382,36.95532124],[128.99140368,36.95560133],[128.9914382,36.95588142],[128.99154044,36.95615074],[128.99170647,36.95639895],[128.9919299,36.95661651],[128.99220216,36.95679505],[128.99251277,36.95692772],[128.99284981,36.95700942],[128.99320031,36.95703701],[128.99355082,36.95700942],[128.99388785,36.95692772],[128.99419847,36.95679505],[128.99447072,36.95661651],[128.99469416,36.95639895],[128.99486018,36.95615074],[128.99496242,36.95588142],[128.99499694,36.95560133]]]}"
127.0521905,37.52466577,"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
